ent_num,SDN_name,SDN_type,Program,Title,Call_Sign,Vess_type,Tonnage,GRT,Vess_flag,Vess_owner,Remarks
27483,"LOPEZ GOMEZ, Roberto Jose","individual","NICARAGUA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 22 Apr 1963; POB Madrid, Spain; Gender Male; National ID No. 8882204630000A (Nicaragua)."
27484,"AVELLAN MEDAL, Ramon Antonio","individual","NICARAGUA] [NICARAGUA-NHRAA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 11 Nov 1954; POB Jinotepe, Nicaragua; nationality Nicaragua; Gender Male; Passport A0008696 (Nicaragua) issued 17 Oct 2011 expires 17 Oct 2021; National ID No. 0411111540000Q (Nicaragua)."
27526,"GOOD SIBLINGS LTD",-0- ,"DPRK4",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Identification Number IMO 6040603; Company Number 11257095 (United Kingdom)."
27528,"LUCKY STAR","vessel","DPRK4",-0- ,-0- ,"General Cargo",-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 9015278; Linked To: ALWAYS SMOOTH LTD; Linked To: WEIHAI HUIJIANG TRADE LIMITED."
27529,"CALM BRIDGE","vessel","DPRK4",-0- ,-0- ,"General Cargo",-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Vessel Registration Identification IMO 8318867; Linked To: SILVER BRIDGE SHIPPING CO-HKG."
27531,"ALWAYS SMOOTH LTD",-0- ,"DPRK4",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Identification Number IMO 6013334; Company Number 11032231 (United Kingdom)."
27532,"WEIHAI HUIJIANG TRADE LIMITED",-0- ,"DPRK4",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Identification Number IMO 6036742."
27533,"SILVER BRIDGE SHIPPING CO-HKG",-0- ,"DPRK4",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Identification Number IMO 5931563; Company Number 2400341 (Hong Kong)."
27583,"AG ALBACHAR, Ahmed","individual","MALI-EO13882",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 31 Dec 1963; POB Tin-Essako, Kidal region, Mali; nationality Mali; Gender Male; National ID No. 1 63 08 4 01 001 005E (Mali)."
27585,"GUPTA, Ajay","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 05 Feb 1966; POB Saharanpur, India; nationality India; Gender Male."
27586,"GUPTA, Rajesh","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 05 Aug 1972; POB Saharanpur, India; nationality South Africa; Gender Male; National ID No. 7208056345087 (South Africa); a.k.a. 'GUPTA, Tony'."
27587,"ESSA, Salim","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 15 Jan 1978; nationality South Africa; Gender Male; Passport M00073786 (South Africa) issued 09 Nov 2012 expires 08 Nov 2022; National ID No. 7801155017084 (South Africa)."
27588,"AJING ATER, Kur","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 02 Jan 1962; POB Equatorial Guinea; nationality South Sudan; Gender Male; Passport B00001010 (South Sudan) expires 11 Aug 2022."
27589,"LOU TRADING AND INVESTMENT COMPANY LIMITED",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Tax ID No. 100108046 (South Sudan); Linked To: AJING ATER, Kur."
27590,"AL-CARDINAL, Ashraf Seed Ahmed","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Jan 1957 to 31 Jan 1957; POB Sudan; nationality Sudan; Gender Male; Passport B00018325 (Sudan) expires 16 Feb 2023; National ID No. 11945710905 (Sudan); alt. National ID No. 784195754986941 (United Arab Emirates); a.k.a. 'HUSSEIN ALI, Ashraf'; a.k.a. 'ALI, Ashraf Sayed'."
27591,"ALCARDINAL GENERAL TRADING LIMITED",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number 08227698 (United Kingdom); Linked To: AL-CARDINAL, Ashraf Seed Ahmed."
27592,"ALCARDINAL GENERAL TRADING LLC",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: AL-CARDINAL, Ashraf Seed Ahmed."
27593,"AL CARDINAL INVESTMENTS CO. LTD",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Tax ID No. 100104695 (South Sudan); Linked To: AL-CARDINAL, Ashraf Seed Ahmed."
27594,"ALCARDINAL PETROLEUM COMPANY LIMITED",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: AL-CARDINAL, Ashraf Seed Ahmed."
27595,"NILETEL",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: AL-CARDINAL, Ashraf Seed Ahmed."
27646,"GLOBAL UNITED BIOTECHNOLOGY INC.",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website www.globalrc.net; Email Address researchchemical@aliyun.com; Registration Number 1700919 (Virgin Islands, British); Linked To: ZHENG DRUG TRAFFICKING ORGANIZATION."
27685,"CARRENO ESCOBAR, Pedro Miguel","individual","VENEZUELA-EO13884",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 24 Apr 1961; Gender Male; Cedula No. 8142392 (Venezuela)."
27687,"ORNELAS FERREIRA, Jose Adelino","individual","VENEZUELA-EO13884",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 14 Dec 1964; Gender Male; Cedula No. 7087964 (Venezuela)."
27688,"THINH CUONG COMPANY LIMITED",-0- ,"DPRK4",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214; Identification Number IMO 1867946; Enterprise Number 0200289195 (Vietnam)."
27724,"CALDERON CHIRINOS, Carlos Alberto","individual","VENEZUELA-EO13884",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 03 Jul 1970; Gender Male; Cedula No. 10352300 (Venezuela)."
27743,"JON, Jin Yong","individual","DPRK2",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 05 Mar 1981; POB Pyongyang, North Korea; nationality Korea, North; Gender Male; Secondary sanctions risk: North Korea Sanctions Regulations, sections 510.201 and 510.210; Transactions Prohibited For Persons Owned or Controlled By U.S. Financial Institutions: North Korea Sanctions Regulations section 510.214."
27763,"AHRAR AL-SHARQIYA",-0- ,"SYRIA-EO13894",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- 
27787,"NUR-AL-DIN, Jawad","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 20 Oct 1962; Gender Male; Passport RL2514323 (Lebanon); Linked To: MARTYRS FOUNDATION IN LEBANON."
27788,"AASI, Sheikh Yusuf","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 05 Feb 1962; alt. DOB 1962; POB Beirut, Lebanon; Linked To: MARTYRS FOUNDATION IN LEBANON."
27844,"RAISI, Ebrahim","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 14 Dec 1960; alt. DOB Nov 1960; alt. DOB Dec 1960; POB Masshad, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27845,"DEHGHAN, Hossein","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1957; POB Poudeh, Isfahan, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27846,"HAGHANIAN, Vahid","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1961; alt. DOB 1962; POB Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27847,"HADDAD-ADEL, Gholamali","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1945; POB Tehran, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27848,"KHAMENEI, Mojtaba","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1969; POB Mashhad, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27849,"ARMED FORCES GENERAL STAFF",-0- ,"IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Additional Sanctions Information - Subject to Secondary Sanctions; a.k.a. 'AFGS'."
27850,"BAGHERI, Mohammad","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1960; POB Tehran, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27851,"RASHID, Gholam Ali","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1953; alt. DOB 1954; POB Dezful, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27852,"REZA'I, Mohsen","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1954; POB Masjed-e Soleyman, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27853,"QOMI, Mohsen","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1960; POB Mamazand, Varamin, Tehran, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27854,"SOLEIMANI, Gholamreza","individual","IRGC] [IRAN-HR] [IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1964; alt. DOB 1965; POB Farsan, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male; Linked To: BASIJ RESISTANCE FORCE."
27855,"ASHTIANI, Mohammad-Reza","individual","IRAN-EO13876] [IRAN-CON-ARMS-EO",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1960; alt. DOB 1961; POB Tehran, Iran; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male; Linked To: MINISTRY OF DEFENSE AND ARMED FORCES LOGISTICS."
27856,"ABDOLLAHI, Ali","individual","IRAN-EO13876",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1959; nationality Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
27863,"BLANCO HURTADO, Nestor Neptali","individual","VENEZUELA-EO13884",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 26 Sep 1982; nationality Venezuela; Gender Male; Cedula No. 15222057 (Venezuela)."
27865,"KOUFFA, Amadou","individual","SDGT] [HOSTAGES-EO14078",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1958; POB Mali; nationality Mali; Gender Male; Secondary sanctions risk: section 1(b) of Executive Order 13224, as amended by Executive Order 13886; a.k.a. 'BARRY, Amadou'; Linked To: JAMA'AT NUSRAT AL-ISLAM WAL-MUSLIMIN."
27884,"OPTIMA FREIGHT OY",-0- ,"CYBER2",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website www.optimafreight.fi; Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201; Registration Number 23923991 (Finland); Linked To: DIVETECHNOSERVICES."
27885,"KOVALEVSKIJ, Nikita Gennadievitch","individual","CYBER2",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 21 Nov 1978; POB Moscow; nationality Finland; alt. nationality Russia; citizen Finland; alt. citizen Russia; Gender Male; Passport FP4892455 (Finland) issued 08 Dec 2021 expires 08 Dec 2026; alt. Passport 53 1216997 (Russia); alt. Passport FP3994119 (Finland); National ID No. 211178-2697 (Finland) issued 08 Dec 2021 expires 08 Dec 2026; Linked To: OPTIMA FREIGHT OY."
27886,"GCH FINLAND OY",-0- ,"CYBER2",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website www.gchfinland.fi; Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201; Registration Number 25554771 (Finland); Linked To: KOVALEVSKIJ, Nikita Gennadievitch."
27887,"UNICUM TRADE OY",-0- ,"CYBER2",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website www.unicumtrade.fi; Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201; Registration Number 26733472 (Finland); Linked To: KOVALEVSKIJ, Nikita Gennadievitch."
27888,"ACEX OY",-0- ,"CYBER2",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Secondary sanctions risk: Ukraine-/Russia-Related Sanctions Regulations, 31 CFR 589.201; Registration Number 24549145 (Finland); Linked To: KOVALEVSKIJ, Nikita Gennadievitch."
27923,"JI, Songyan","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 15 Oct 1994; nationality China; National ID No. 310230199410154380 (China)."
27924,"ZHANG, Longbao","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 10 Nov 1954; alt. DOB 11 Oct 1954; nationality China; National ID No. 310230195411106219 (China)."
27943,"EMPRENDIMIENTOS INMOBILIARIOS MISIONES S.A.",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RUC # 80068352-8 (Paraguay); Linked To: HIJAZI, Khalil Ahmad."
27944,"APOLO INFORMATICA S.A.",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RUC # 80068480-0 (Paraguay); Linked To: HIJAZI, Khalil Ahmad."
27945,"MUNDO INFORMATICO PARAGUAY S.A.",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RUC # 80068367-6 (Paraguay); Linked To: HIJAZI, Khalil Ahmad."
27963,"BAYALTUN, Ismail","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 21 Nov 1980; POB Akcakale, Turkey; nationality Turkey; citizen Turkey; Gender Male; Identification Number 43951946270 (Turkey); Linked To: ISLAMIC STATE OF IRAQ AND THE LEVANT."
27964,"NICARAGUAN NATIONAL POLICE",-0- ,"NICARAGUA] [NICARAGUA-NHRAA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"a.k.a. 'NNP'."
27965,"BAYALTUN, Ahmet","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 21 Nov 1989; POB Akcakale, Turkey; nationality Turkey; citizen Turkey; Gender Male; Identification Number 43942946562 (Turkey); Linked To: ISLAMIC STATE OF IRAQ AND THE LEVANT."
27966,"ACL ITHALAT IHRACAT",-0- ,"SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: BAYALTUN, Ismail."
27967,"NEJAAT SOCIAL WELFARE ORGANIZATION",-0- ,"SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: ISIL KHORASAN."
27968,"KHAN, Sayed Habib Ahmad","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1970; POB Kunar Province, Afghanistan; nationality Afghanistan; Gender Male; Residency Number 270010174266 (Kuwait) issued 25 Apr 2016 expires 24 Jun 2018; a.k.a. 'HABIB, Sayed'; Linked To: NEJAAT SOCIAL WELFARE ORGANIZATION."
27969,"WAKIL, Rohullah","individual","SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1962; alt. DOB 1963; POB Nangalam, Afghanistan; Gender Male; a.k.a. 'Haji Rohullah'; Linked To: ISIL KHORASAN."
27970,"ZHENG, Guangfu","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 20 Jan 1958; nationality China; National ID No. 310107195801202418 (China)."
27971,"SAHLOUL MONEY EXCHANGE COMPANY",-0- ,"SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: ISLAMIC STATE OF IRAQ AND THE LEVANT."
27972,"TAWASUL COMPANY",-0- ,"SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: ISLAMIC STATE OF IRAQ AND THE LEVANT."
27973,"AL SULTAN MONEY TRANSFER COMPANY",-0- ,"SDGT",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: ISLAMIC STATE OF IRAQ AND THE LEVANT."
27988,"ZHANG, Taotao","individual","SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 14 Feb 1988; POB China; citizen China; Gender Male; National ID No. 32030419880214363X (China)."
27989,"ALLYRISE TECHNOLOGY GROUP CO., LIMITED",-0- ,"SDNTK",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Commercial Registry Number 2005087 (Hong Kong)."
27993,"CORPORACION PANAMERICANA S.A.",-0- ,"VENEZUELA-EO13850",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Linked To: CUBAMETALES."
27994,"AL-LAMI, Hussein Falah","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 20 Jun 1969; POB Baghdad, Iraq; nationality Iraq; Gender Male."
28003,"AZARI JAHROMI, Mohammad Javad","individual","IRAN] [IRAN-TRA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 16 Sep 1981; POB Jahrom, Iran; Additional Sanctions Information - Subject to Secondary Sanctions; Gender Male."
28004,"AL-KHAZALI, Qais","individual","SDGT] [GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 20 Jun 1974; alt. DOB 1974; alt. DOB 24 Apr 1974; POB Baghdad, Iraq; nationality Iraq; Gender Male."
28005,"AL-KHAZALI, Laith","individual","SDGT] [GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 14 Oct 1975; nationality Iraq; Gender Male; Passport A10537439 (Iraq) expires 16 Oct 2023."
28006,"ORTEGA MURILLO, Rafael Antonio","individual","NICARAGUA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 09 Dec 1968; POB Managua, Nicaragua; nationality Nicaragua; Gender Male; Passport A00000204 (Nicaragua) issued 06 Aug 2012 expires 06 Aug 2022; National ID No. 0010912680053D (Nicaragua); a.k.a. 'ORTEGA, Payo'."
28007,"SERVICIO DE PROTECCION Y VIGILANCIA S.A.",-0- ,"NICARAGUA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website www.elgoliat.com.ni/; Email Address ventas1@elgoliat.com.ni; alt. Email Address facturacion@elgoliat.com.ni; RUC # J0310000119627 (Nicaragua); a.k.a. 'EL GOLIAT'."
28009,"INVERSIONES ZANZIBAR SOCIEDAD ANONIMA",-0- ,"NICARAGUA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"RUC # J0310000146314 (Nicaragua)."
28010,"DISTRIBUIDORA NICARAGUENSE DE PETROLEO, S.A.",-0- ,"NICARAGUA",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Website http://www.dnppetronic.com.ni; Email Address dnp@dnp.com.ni; RUC # J0310000005010 (Nicaragua); a.k.a. 'DNP'; a.k.a. 'DNP S.A.'."
28012,"ICARO","vessel","VENEZUELA-EO13884",-0- ,-0- ,"Crude Oil Tanker",-0- ,-0- ,"Panama",-0- ,"Vessel Registration Identification IMO 9038842; Linked To: PETROLEOS DE VENEZUELA, S.A."
28013,"LUISA CACERES DE ARISMENDI","vessel","VENEZUELA-EO13884",-0- ,-0- ,"Products Tanker",-0- ,-0- ,"Venezuela",-0- ,"Vessel Registration Identification IMO 9117478; Linked To: PETROLEOS DE VENEZUELA, S.A."
28014,"MANUELA SAENZ","vessel","VENEZUELA-EO13884",-0- ,-0- ,"Products Tanker",-0- ,-0- ,"Venezuela",-0- ,"Vessel Registration Identification IMO 9117492; Linked To: PETROLEOS DE VENEZUELA, S.A."
28015,"PARAMACONI","vessel","VENEZUELA-EO13884",-0- ,-0- ,"Crude Oil Tanker",-0- ,-0- ,"Venezuela",-0- ,"Vessel Registration Identification IMO 9543512; Linked To: PETROLEOS DE VENEZUELA, S.A."
28016,"TEREPAIMA","vessel","VENEZUELA-EO13884",-0- ,-0- ,"Crude Oil Tanker",-0- ,-0- ,"Venezuela",-0- ,"Vessel Registration Identification IMO 9552496; Linked To: PETROLEOS DE VENEZUELA, S.A."
28017,"YARE","vessel","VENEZUELA-EO13884",-0- ,-0- ,"Crude Oil Tanker",-0- ,-0- ,"Venezuela",-0- ,"Vessel Registration Identification IMO 9543500; Linked To: PETROLEOS DE VENEZUELA, S.A."
28023,"AL-ISSAWI, Khamis Farhan Al-Khanjar","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1965; alt. DOB 08 Sep 1968; alt. DOB 08 Sep 1965; POB Fallujah, Iraq; nationality Iraq; Gender Male; Passport D1022354 (Iraq) expires 21 May 2023."
28024,"BALUKU, Seka Musa","individual","SDGT] [GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1976; alt. DOB 1975; POB Kasese District, Rwenzururu Sub-Region, Western Uganda; nationality Uganda; Gender Male; a.k.a. 'LUMU'; a.k.a. 'LUMONDE'; a.k.a. 'MAKUBA'."
28025,"KIBIRIGE, Amigo","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1975 to 1979; POB Masaka District, Central Region, Uganda; nationality Uganda; Gender Male."
28026,"LUMISA, Muhammed","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1959; alt. DOB 1959 to 1965; POB Kampala District, Central Region, Uganda; nationality Uganda; Gender Male; a.k.a. 'LUMINSA'; a.k.a. 'LUMWISA'; a.k.a. 'KATO, L.'; a.k.a. 'Mukade'; a.k.a. 'Mukake'."
28027,"SEGUJJA, Elias","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1969 to 1971; POB Kampala District, Central Region, Uganda; nationality Uganda; Gender Male; a.k.a. 'Mulalo'; a.k.a. 'Feeza'; a.k.a. 'Faiza'."
28028,"MUHAMMAD, Kayiira","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1963 to 1969; POB Kampala District, Central Region, Uganda; nationality Uganda; Gender Male; a.k.a. 'Ogundipe'; a.k.a. 'Kaida'; a.k.a. 'Karida'."
28029,"KASADHA, Amisi","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 1975 to 1981; POB Iganga District, Busoga Region, Uganda; nationality Uganda; Gender Male; a.k.a. 'Kalume'; a.k.a. 'Karume'."
28031,"THIONGKOL, Abud Stephen","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 23 Feb 1962; Gender Male."
28032,"MUORWEL, Malual Dhal","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Jan 1975; nationality South Sudan; Gender Male."
28033,"KUAJIEN, Michael","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Jan 1979; nationality South Sudan; Gender Male."
28034,"LAM, John Top","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 12 Sep 1979; POB Ayod, South Sudan; nationality South Sudan; Gender Male; Passport R00339720 (South Sudan) issued 21 Mar 2016 expires 21 Mar 2021; National ID No. 000119903 (South Sudan)."
28035,"GARANG, Angelo Kuot","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 12 Mar 1983; nationality South Sudan; Gender Male."
28036,"KIM, Kun","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Jan 1954; POB Chan Toung Village, Sralap Commune, Tbaung Khmum District, Cambodia; Gender Male; Passport N0000259216 (Cambodia) expires 10 Jun 2025; alt. Passport D0002907 (Cambodia)."
28037,"CHANDY, King","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 01 Mar 1959; alt. DOB 01 Mar 1958; Gender Female; Linked To: KIM, Kun."
28038,"7 MAKARA PHARY CO., LTD.",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number 00037307 (Cambodia); Linked To: SOPHARY, Kim."
28039,"K D RUBBER PLANTATION CO., LTD.",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number 00023622 (Cambodia); Linked To: CHANDY, King."
28040,"ROMDOUL CAPITAL PAWN CO., LTD.",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number 00005573 (Cambodia); Linked To: PHARA, Kim."
28042,"PHEAP, Try","individual","GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"DOB 15 Jul 1965; POB Kandal Province, Cambodia; Gender Male; Passport N0239194 (Cambodia) expires 21 Feb 2008."
28043,"TRY PHEAP GROUP CO., LTD.",-0- ,"GLOMAG",-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,-0- ,"Company Number 00019408 (Cambodia); Linked To: PHEAP, Try."
